ID,slng,slat,elng,elat,duration,distance,elevation_difference,temperature,windSpeed,day_week,hour_day,restaurant,public facility,medical,accommodation,tourist attraction,transportation,education,TripType
2177,8.528647,47.382083,8.520168,47.378556,607,749,-1,11,7,0,13,0,1,0,1,0,0,0,1
2178,8.528647,47.382083,8.520449,47.388151,1144,914,4,12,26,0,14,3,3,0,0,0,0,0,1
2179,8.525782,47.365194,8.531334,47.371359,147,803,7,11,7,0,13,0,2,0,0,0,2,0,1
2180,8.520482,47.37209,8.518982,47.386741,832,1633,9,3,7,1,7,2,1,0,0,0,3,0,1
2181,8.518982,47.386741,8.528796,47.383858,485,805,-3,13,35,0,17,6,0,0,0,0,1,0,1
2182,8.510418,47.381356,8.536068,47.377502,1328,1978,2,-2,2,1,9,1,8,0,0,0,0,0,1
2183,8.531334,47.371359,8.536068,47.377502,368,771,5,6,11,1,20,1,8,0,0,0,0,0,1
2184,8.52689,47.3767,8.516257,47.367656,471,1285,-27,5,22,0,18,1,0,0,0,0,0,0,1
2185,8.539046,47.368064,8.544935,47.366752,171,467,10,5,4,1,17,5,1,2,0,0,5,0,1
2186,8.523548,47.371666,8.544935,47.366752,1381,1701,4,11,15,0,15,5,1,2,0,0,5,0,1
2187,8.537729,47.379719,8.528647,47.382083,311,733,3,2,11,0,5,1,2,0,0,0,1,0,1
2188,8.534227,47.360004,8.523306,47.368939,670,1290,-6,7,13,0,15,0,1,0,0,0,0,0,1
2189,8.523818,47.377148,8.536068,47.377502,276,923,6,12,20,0,13,1,8,0,0,0,0,0,1
2190,8.56635,47.43326,8.562301,47.424155,582,1057,6,0,9,1,10,0,1,0,0,0,0,0,1
2191,8.541251,47.378982,8.547195,47.382089,1212,565,-65,-1,2,0,3,0,0,0,0,0,1,0,1
2192,8.528553,47.37423,8.536068,47.377502,331,673,9,4,11,0,20,1,8,0,0,0,0,0,1
2193,8.536068,47.377502,8.528647,47.382083,815,756,0,2,6,0,8,1,2,0,0,0,1,0,1
2194,8.528796,47.383858,8.530615,47.36479,1397,2125,-5,-3,7,1,7,3,6,0,0,0,4,0,1
2195,8.535802,47.409964,8.528647,47.382083,1078,3147,45,9,24,0,21,1,2,0,0,0,1,0,1
2196,8.530615,47.36479,8.536068,47.377502,650,1472,7,9,17,1,13,1,8,0,0,0,0,0,1
2197,8.488108,47.391366,8.497982,47.381447,767,1330,-12,2,7,0,19,0,0,0,0,0,1,0,1
2198,8.518432,47.369549,8.536068,47.377502,442,1596,12,2,4,0,9,1,8,0,0,0,0,0,1
2199,8.507056,47.371455,8.52174,47.365272,622,1302,4,5,4,0,8,0,1,0,0,0,0,0,1
2200,8.525782,47.365194,8.525525,47.361567,246,404,0,6,9,0,18,0,3,1,0,0,3,0,1
2201,8.531836,47.378548,8.518143,47.363148,2714,1999,-19,3,2,0,0,1,5,0,0,0,3,0,1
2202,8.518982,47.386741,8.516692,47.389777,160,379,3,-2,2,1,9,0,1,0,2,0,1,0,1
2203,8.543447,47.375933,8.515633,47.379584,832,2133,-5,13,13,0,18,0,3,1,0,0,0,0,1
2204,8.531935,47.384918,8.510418,47.381356,891,1668,3,2,15,0,17,0,3,0,0,0,0,0,1
2205,8.525782,47.365194,8.516676,47.375819,1008,1366,8,2,13,0,18,6,3,1,0,0,1,0,1
2206,8.52174,47.365272,8.531334,47.371359,402,990,3,4,20,0,12,0,2,0,0,0,2,0,1
2207,8.534227,47.360004,8.523722,47.3899,1656,3417,2,4,15,0,7,0,1,0,0,0,1,0,1
2208,8.497982,47.381447,8.533314,47.37311,1208,2817,-3,9,7,1,13,1,1,0,0,0,2,0,1
2209,8.525525,47.361567,8.544935,47.366752,774,1571,11,2,0,0,9,5,1,2,0,0,5,0,1
2210,8.536068,47.377502,8.528796,47.383858,1154,894,-2,13,35,0,17,6,0,0,0,0,1,0,1
2211,8.543768,47.411057,8.536433,47.388689,7120,2548,11,9,7,1,13,0,1,0,0,0,5,0,1
2212,8.531334,47.371359,8.510418,47.381356,625,1928,3,3,13,0,18,0,3,0,0,0,0,0,1
2213,8.531935,47.384918,8.536433,47.388689,664,539,-22,6,4,0,23,0,1,0,0,0,5,0,1
2214,8.56635,47.43326,8.555639,47.416873,1574,1992,2,7,24,1,15,0,1,0,0,0,0,0,1
2215,8.559534,47.370839,8.534843,47.362594,655,2073,42,12,44,0,7,0,4,0,0,1,0,0,1
2216,8.499265,47.401852,8.516676,47.375819,1138,3178,52,4,9,0,18,6,3,1,0,0,1,0,1
2217,8.525782,47.365194,8.531334,47.371359,745,803,7,5,22,0,18,0,2,0,0,0,2,0,1
2218,8.544935,47.366752,8.538633,47.373935,1777,929,-7,4,6,0,14,5,0,0,0,0,1,0,1
2219,8.510405,47.389934,8.537729,47.379719,862,2350,-8,8,6,1,12,0,0,0,0,0,1,0,1
2220,8.493822,47.398555,8.486284,47.387685,1274,1335,-4,8,7,0,11,0,2,0,1,0,1,0,1
2221,8.547781,47.361335,8.544935,47.366752,381,639,-4,5,26,0,9,5,1,2,0,0,5,0,1
2222,8.510788,47.362209,8.536068,47.377502,236,2553,24,8,13,0,14,1,8,0,0,0,0,0,1
2223,8.528074,47.393309,8.527138,47.387531,1664,646,22,11,28,0,8,0,1,0,0,0,0,0,1
2224,8.524762,47.385718,8.530437,47.37271,689,1508,-5,-3,2,1,7,1,2,1,0,0,0,0,1
2225,8.528049,47.347701,8.526158,47.356387,314,976,0,2,4,0,8,0,2,0,0,0,0,0,1
2226,8.547781,47.361335,8.525525,47.361567,691,1677,-15,8,11,1,15,0,3,1,0,0,3,0,1
2227,8.547904,47.384902,8.547195,47.382089,274,317,9,2,6,0,8,0,0,0,0,0,1,0,1
2228,8.545505,47.373675,8.486284,47.387685,1798,4723,15,2,7,0,18,0,2,0,1,0,1,0,1
2229,8.52174,47.365272,8.523306,47.368939,354,424,0,6,2,0,22,0,1,0,0,0,0,0,1
2230,8.516676,47.375819,8.536068,47.377502,663,1472,4,-1,2,0,5,1,8,0,0,0,0,0,1
2231,8.525782,47.365194,8.538633,47.373935,1038,1372,4,11,32,0,19,5,0,0,0,0,1,0,1
2232,8.544935,47.366752,8.539046,47.368064,404,467,-10,1,4,1,7,0,1,0,0,0,1,0,1
2233,8.531935,47.384918,8.52174,47.365272,869,2316,-3,2,2,0,2,0,1,0,0,0,0,0,1
2234,8.554114,47.365119,8.547781,47.361335,603,636,22,10,13,0,13,2,4,0,1,0,0,0,1
2235,8.491061,47.392336,8.49163,47.389823,543,283,-4,5,2,1,19,0,1,0,0,0,0,0,1
2236,8.522117,47.394554,8.548519,47.376756,3587,2805,-33,4,6,0,10,1,2,0,0,0,3,1,1
2237,8.520168,47.378556,8.528553,47.37423,333,794,-8,5,22,1,9,3,3,0,0,0,1,0,1
2238,8.525782,47.365194,8.515633,47.379584,3451,1773,6,7,9,1,13,0,3,1,0,0,0,0,1
2239,8.518432,47.369549,8.547781,47.361335,716,2392,15,8,2,0,10,2,4,0,1,0,0,0,1
2240,8.545505,47.373675,8.541251,47.378982,374,672,10,4,22,0,13,0,3,0,0,0,2,0,1
2241,8.496727,47.378521,8.52174,47.365272,1111,2391,-7,13,11,0,16,0,1,0,0,0,0,0,1
2242,8.516676,47.375819,8.518982,47.386741,1109,1227,5,5,30,0,6,2,1,0,0,0,3,0,1
2243,8.523818,47.377148,8.536068,47.377502,153,923,6,2,11,0,5,1,8,0,0,0,0,0,1
2244,8.558096,47.413032,8.559534,47.370839,3581,4693,-32,-2,6,1,8,0,1,0,0,0,0,0,1
2245,8.536068,47.377502,8.524762,47.385718,1259,1249,0,11,33,0,14,0,0,0,0,0,0,1,1
2246,8.536068,47.377502,8.523548,47.371666,493,1145,-5,11,19,0,12,4,3,0,0,0,5,0,1
2247,8.514841,47.370238,8.494127,47.383639,772,2157,17,1,4,1,7,0,4,0,0,0,2,0,1
2248,8.528074,47.393309,8.527138,47.387531,1664,646,22,11,28,0,8,0,1,0,0,0,0,0,1
2249,8.534974,47.402164,8.541453,47.397293,522,729,-16,4,4,0,10,2,1,0,1,0,2,0,1
2250,8.501312,47.379686,8.519782,47.37497,725,1486,-1,3,7,1,7,1,2,0,0,0,0,0,1
2251,8.526158,47.356387,8.530615,47.36479,487,993,17,7,7,0,16,3,6,0,0,0,4,0,1
2252,8.543447,47.375933,8.518982,47.386741,772,2199,2,3,6,1,9,2,1,0,0,0,3,0,1
2253,8.527298,47.370141,8.531836,47.378548,648,995,12,10,9,0,8,0,0,0,0,0,1,1,1
2254,8.533314,47.37311,8.514138,47.374206,676,1449,-8,1,20,1,19,3,0,1,0,0,2,0,1
2255,8.491061,47.392336,8.506823,47.407812,1614,2090,-130,4,2,1,20,4,2,0,0,0,1,1,1
2256,8.528647,47.382083,8.531836,47.378548,347,461,4,10,11,0,1,0,0,0,0,0,1,1,1
2257,8.524762,47.385718,8.510418,47.381356,924,1184,-2,8,9,1,14,0,3,0,0,0,0,0,1
2258,8.510405,47.389934,8.518982,47.386741,403,737,-4,14,15,0,16,2,1,0,0,0,3,0,1
2259,8.486002,47.396401,8.541251,47.378982,2435,4588,-11,4,4,0,12,0,3,0,0,0,2,0,1
2260,8.518432,47.369549,8.532432,47.381174,878,1668,14,8,6,1,17,0,0,0,0,0,2,0,1
2261,8.527138,47.387531,8.539046,47.368064,2815,2343,-10,7,4,0,13,0,1,0,0,0,1,0,1
2262,8.520168,47.378556,8.486284,47.387685,863,2746,5,5,11,1,16,0,2,0,1,0,1,0,1
2263,8.536068,47.377502,8.520168,47.378556,915,1203,-1,4,0,0,19,0,1,0,1,0,0,0,1
2264,8.533314,47.37311,8.536068,47.377502,389,531,5,8,11,1,15,1,8,0,0,0,0,0,1
2265,8.510488,47.377153,8.51817,47.391784,1783,1727,6,11,4,0,14,1,0,0,0,0,1,0,1
2266,8.515252,47.381915,8.536433,47.388689,997,1764,-24,6,4,0,23,0,1,0,0,0,5,0,1
2267,8.536433,47.388689,8.514605,47.389862,593,1648,32,5,19,1,6,0,2,0,0,0,1,0,1
2268,8.520168,47.378556,8.510405,47.389934,624,1463,6,5,11,1,16,0,0,0,1,0,0,0,1
2269,8.498196,47.385919,8.543447,47.375933,1112,3583,-3,4,7,1,11,20,2,0,0,0,2,0,1
2270,8.54203,47.366923,8.545505,47.373675,554,795,-13,2,22,0,10,3,2,0,0,0,0,0,1
2271,8.516692,47.389777,8.52689,47.3767,696,1644,-9,4,9,0,18,7,4,0,1,0,2,0,1
2272,8.518143,47.363148,8.514176,47.366371,596,467,-9,2,19,0,17,0,0,0,0,0,1,0,1
2273,8.515558,47.371868,8.515633,47.379584,430,858,6,-2,6,1,8,0,3,1,0,0,0,0,1
2274,8.532464,47.406988,8.543768,47.411057,518,963,12,7,13,0,19,1,2,0,1,0,4,0,1
2275,8.522117,47.394554,8.523722,47.3899,760,531,14,2,6,1,18,0,1,0,0,0,1,0,1
2276,8.537729,47.379719,8.523722,47.3899,782,1547,3,7,13,1,14,0,1,0,0,0,1,0,1
2277,8.548519,47.376756,8.543447,47.375933,457,393,46,10,6,0,21,20,2,0,0,0,2,0,1
2278,8.525602,47.374241,8.545505,47.373675,811,1500,-7,4,9,1,6,3,2,0,0,0,0,0,1
2279,8.520168,47.378556,8.528796,47.383858,371,877,-1,10,19,0,6,6,0,0,0,0,1,0,1
2280,8.507056,47.371455,8.516676,47.375819,1728,872,8,10,7,0,7,6,3,1,0,0,1,0,1
2281,8.486284,47.387685,8.486002,47.396401,2341,969,6,9,7,0,12,0,0,0,0,0,1,0,1
2282,8.525602,47.374241,8.510488,47.377153,857,1183,0,4,7,0,1,1,2,0,0,0,0,0,1
2283,8.516676,47.375819,8.537971,47.364871,1104,2013,0,4,6,0,10,4,2,0,0,1,0,0,1
2284,8.536433,47.388689,8.514605,47.389862,147,1648,32,4,30,0,7,0,2,0,0,0,1,0,1
2285,8.523722,47.3899,8.531935,47.384918,158,830,-5,11,6,0,18,0,5,0,0,0,4,0,1
2286,8.527138,47.387531,8.533647,47.39808,1749,1271,-64,4,4,0,12,0,1,0,0,0,10,0,1
2287,8.552717,47.359978,8.548562,47.36691,449,832,2,10,2,0,10,7,4,0,0,0,2,0,1
2288,8.523306,47.368939,8.545505,47.373675,1132,1753,-3,7,13,0,12,3,2,0,0,0,0,0,1
2289,8.528049,47.347701,8.560587,47.350578,1574,2472,28,10,19,0,6,0,0,0,0,0,4,0,1
2290,8.545505,47.373675,8.518982,47.386741,1270,2470,12,6,6,1,19,2,1,0,0,0,3,0,1
2291,8.55033,47.407098,8.543768,47.411057,303,662,-2,0,2,0,7,1,2,0,1,0,4,0,1
2292,8.516692,47.389777,8.536068,47.377502,752,1998,-4,6,13,1,16,1,8,0,0,0,0,0,1
2293,8.523549,47.392347,8.516692,47.389777,716,590,2,10,7,0,7,0,1,0,2,0,1,0,1
2294,8.55845,47.43117,8.56635,47.43326,554,638,3,3,6,0,10,0,1,0,0,0,0,0,1
2295,8.548562,47.36691,8.535718,47.359675,395,1258,7,13,43,0,6,0,1,0,0,0,0,0,1
2296,8.52306,47.359872,8.528049,47.347701,433,1405,-10,6,4,1,16,0,1,0,1,0,0,0,1
2297,8.533736,47.366904,8.536068,47.377502,870,1191,10,6,35,0,10,1,8,0,0,0,0,0,1
2298,8.532432,47.381174,8.514138,47.374206,772,1580,-15,5,2,0,18,3,0,1,0,0,2,0,1
2299,8.527138,47.387531,8.537729,47.379719,751,1179,-2,5,22,0,17,0,0,0,0,0,1,0,1
2300,8.515633,47.379584,8.525782,47.365194,725,1773,-6,3,7,1,11,0,1,0,0,0,2,0,1
2301,8.556346,47.409547,8.541453,47.397293,2462,1764,-53,8,4,0,14,2,1,0,1,0,2,0,1
2302,8.533314,47.37311,8.516676,47.375819,619,1289,1,8,6,1,12,6,3,1,0,0,1,0,1
2303,8.514138,47.374206,8.530437,47.37271,3541,1239,8,10,9,0,14,1,2,1,0,0,0,0,1
2304,8.523818,47.377148,8.533736,47.366904,593,1362,-4,4,15,0,6,1,3,0,0,0,2,0,1
2305,8.52174,47.365272,8.542726,47.379952,1355,2272,0,3,13,0,9,1,1,0,0,0,3,0,1
2306,8.520449,47.388151,8.515633,47.379584,1339,1019,-10,6,4,1,16,0,3,1,0,0,0,0,1
2307,8.525782,47.365194,8.515633,47.379584,723,1773,6,5,19,0,19,0,3,1,0,0,0,0,1
2308,8.528796,47.383858,8.537729,47.379719,350,815,-1,2,9,0,5,0,0,0,0,0,1,0,1
2309,8.528796,47.383858,8.491061,47.392336,1269,2993,15,4,20,0,7,0,0,0,0,0,1,0,1
2310,8.520168,47.378556,8.515558,47.371868,1830,821,-11,0,2,0,0,1,1,0,0,0,2,0,1
2311,8.52174,47.365272,8.531334,47.371359,465,990,3,7,13,0,12,0,2,0,0,0,2,0,1
2312,8.52174,47.365272,8.528647,47.382083,780,1940,8,8,15,0,16,1,2,0,0,0,1,0,1
2313,8.533314,47.37311,8.515633,47.379584,160,1514,-1,8,22,0,13,0,3,1,0,0,0,0,1
2314,8.536068,47.377502,8.519782,47.37497,397,1258,-6,12,30,0,16,1,2,0,0,0,0,0,1
2315,8.535082,47.345248,8.507056,47.371455,2461,3598,-14,13,11,0,16,0,1,0,0,0,0,0,1
2316,8.541541,47.413733,8.549356,47.408827,533,802,-3,10,6,0,15,0,1,0,0,0,0,0,1
2317,8.514176,47.366371,8.518143,47.363148,160,467,9,1,11,0,6,1,5,0,0,0,3,0,1
2318,8.523548,47.371666,8.531836,47.378548,411,987,9,3,24,0,9,0,0,0,0,0,1,1,1
2319,8.507056,47.371455,8.531836,47.378548,804,2026,16,3,7,1,7,0,0,0,0,0,1,1,1
2320,8.531836,47.378548,8.525782,47.365194,941,1553,-16,8,6,1,12,0,1,0,0,0,2,0,1
2321,8.523548,47.371666,8.527298,47.370141,2065,329,-3,7,4,1,19,0,0,0,0,0,0,0,1
2322,8.528074,47.393309,8.541251,47.378982,317,1877,22,8,7,0,7,0,3,0,0,0,2,0,1
2323,8.525602,47.374241,8.518143,47.363148,4912,1355,-11,9,7,0,12,1,5,0,0,0,3,0,1
2324,8.510418,47.381356,8.516676,47.375819,376,775,-2,4,4,0,12,6,3,1,0,0,1,0,1
2325,8.516676,47.375819,8.510405,47.389934,142,1639,9,3,4,1,7,1,0,0,0,0,0,0,1
2326,8.554397,47.369015,8.533314,47.37311,499,1652,17,9,4,0,11,1,1,0,0,0,2,0,1
2327,8.486284,47.387685,8.498196,47.385919,629,918,-2,5,4,0,8,1,0,0,0,0,0,0,1
2328,8.486284,47.387685,8.525525,47.361567,1221,4143,-16,7,13,1,14,0,3,1,0,0,3,0,1
2329,8.539046,47.368064,8.536101,47.371083,773,402,11,4,26,0,12,3,0,0,0,0,0,0,1
2330,8.514605,47.389862,8.528074,47.393309,1569,1084,-28,1,13,0,16,0,1,0,0,0,1,0,1
2331,8.520168,47.378556,8.528796,47.383858,434,877,-1,1,4,0,5,6,0,0,0,0,1,0,1
2332,8.527138,47.387531,8.491061,47.392336,1013,2768,14,4,30,0,7,0,0,0,0,0,1,0,1
2333,8.536068,47.377502,8.514138,47.374206,456,1692,-13,9,7,1,18,3,0,1,0,0,2,0,1
2334,8.536068,47.377502,8.549852,47.35594,929,2613,0,0,2,1,8,0,0,0,0,1,0,0,1
2335,8.538633,47.373935,8.545505,47.373675,233,518,-3,8,28,0,19,3,2,0,0,0,0,0,1
2336,8.552818,47.414558,8.543768,47.411057,600,784,-14,10,13,0,23,1,2,0,1,0,4,0,1
2337,8.533314,47.37311,8.516676,47.375819,670,1289,1,12,26,0,14,6,3,1,0,0,1,0,1
2338,8.53545,47.382798,8.510488,47.377153,741,1981,-1,12,35,0,15,1,2,0,0,0,0,0,1
2339,8.530437,47.37271,8.527298,47.370141,246,371,-3,9,7,1,13,0,0,0,0,0,0,0,1
2340,8.525782,47.365194,8.536068,47.377502,854,1573,12,10,7,1,15,1,8,0,0,0,0,0,1
2341,8.525602,47.374241,8.530615,47.36479,861,1117,-3,2,6,0,9,3,6,0,0,0,4,0,1
2342,8.518982,47.386741,8.528074,47.393309,462,1001,-24,14,26,0,19,0,1,0,0,0,1,0,1
2343,8.541251,47.378982,8.530437,47.37271,594,1072,-4,5,20,0,14,1,2,1,0,0,0,0,1
2344,8.52174,47.365272,8.531836,47.378548,1065,1661,12,3,2,1,8,0,0,0,0,0,1,1,1
2345,8.515252,47.381915,8.525782,47.365194,1009,2021,-9,5,26,0,9,0,1,0,0,0,2,0,1
2346,8.530437,47.37271,8.536068,47.377502,304,681,5,7,13,1,14,1,8,0,0,0,0,0,1
2347,8.536068,47.377502,8.49163,47.389823,2632,3615,9,1,4,1,9,0,1,0,0,0,0,0,1
2348,8.515252,47.381915,8.536068,47.377502,1341,1642,3,5,22,1,11,1,8,0,0,0,0,0,1
2349,8.53545,47.382798,8.523818,47.377148,821,1078,-3,2,2,0,2,2,2,0,0,0,0,0,1
2350,8.531836,47.378548,8.531334,47.371359,184,800,-9,10,11,1,17,0,2,0,0,0,2,0,1
2351,8.541251,47.378982,8.531334,47.371359,743,1130,-4,2,0,0,9,0,2,0,0,0,2,0,1
2352,8.533314,47.37311,8.52174,47.365272,417,1233,-3,5,13,0,22,0,1,0,0,0,0,0,1
2353,8.488108,47.391366,8.49038,47.381591,1068,1100,-11,8,19,1,22,0,0,0,0,0,1,0,1
2354,8.53545,47.382798,8.560587,47.350578,1986,4052,7,6,28,0,13,0,0,0,0,0,4,0,1
2355,8.523549,47.392347,8.541239,47.375991,1078,2254,-10,10,7,0,19,6,2,0,0,0,0,0,1
2356,8.49163,47.389823,8.488108,47.391366,1211,316,1,8,19,1,21,1,1,0,0,0,3,0,1
2357,8.518143,47.363148,8.536068,47.377502,1106,2090,15,2,19,0,7,1,8,0,0,0,0,0,1
2358,8.547781,47.361335,8.52714,47.372329,1058,1978,-7,10,7,0,17,2,0,0,0,0,0,0,1
2359,8.548045,47.370869,8.524762,47.385718,5427,2408,15,7,22,0,11,0,0,0,0,0,0,1,1
2360,8.512381,47.393409,8.524762,47.385718,1031,1265,-6,13,35,0,17,0,0,0,0,0,0,1,1
2361,8.536068,47.377502,8.507056,47.371455,466,2286,-12,8,11,1,15,0,1,0,0,0,0,0,1
2362,8.533314,47.37311,8.510418,47.381356,779,1953,3,4,9,0,18,0,3,0,0,0,0,0,1
2363,8.494127,47.383639,8.516676,47.375819,616,1908,0,7,4,1,19,6,3,1,0,0,1,0,1
2364,8.524762,47.385718,8.518982,47.386741,438,450,1,9,7,1,14,2,1,0,0,0,3,0,1
2365,8.543768,47.411057,8.55845,47.43117,1701,2494,14,9,7,1,13,0,0,0,0,0,2,0,1
2366,8.530615,47.36479,8.523306,47.368939,649,718,-1,11,7,0,14,0,1,0,0,0,0,0,1
2367,8.536068,47.377502,8.525602,47.374241,232,868,-4,3,7,1,7,3,4,0,0,0,2,0,1
2368,8.510405,47.389934,8.507056,47.371455,851,2070,-17,2,13,0,22,0,1,0,0,0,0,0,1
2369,8.552818,47.414558,8.549356,47.408827,415,688,-10,4,2,1,20,0,0,0,0,0,1,0,1
2370,8.537729,47.379719,8.523549,47.392347,534,1764,5,10,17,0,16,0,2,0,0,0,1,0,1
2371,8.514841,47.370238,8.515633,47.379584,453,1041,15,2,15,0,17,0,3,1,0,0,0,0,1
2372,8.546464,47.403822,8.543768,47.411057,386,830,22,4,30,0,7,1,2,0,1,0,4,0,1
2373,8.61865,47.39733,8.603989,47.395368,735,1125,-4,2,4,0,6,0,0,0,1,0,4,0,1
2374,8.525602,47.374241,8.542726,47.379952,548,1437,-4,7,13,0,12,1,1,0,0,0,3,0,1
2375,8.533314,47.37311,8.498196,47.385919,1142,3003,7,11,19,0,12,1,0,0,0,0,0,0,1
2376,8.536068,47.377502,8.523818,47.377148,442,923,-6,12,32,0,16,2,2,0,0,0,0,0,1
2377,8.544935,47.366752,8.514176,47.366371,1030,2317,-23,1,13,0,16,0,1,0,0,0,0,0,1
2378,8.527138,47.387531,8.531836,47.378548,1051,1060,5,12,9,0,14,0,0,0,0,0,1,1,1
2379,8.499265,47.401852,8.542726,47.379952,961,4078,48,11,19,0,12,1,1,0,0,0,3,0,1
2380,8.536101,47.371083,8.528074,47.393309,1371,2544,-23,7,11,0,17,0,1,0,0,0,1,0,1
2381,8.514138,47.374206,8.525782,47.365194,628,1332,1,2,6,0,8,0,1,0,0,0,2,0,1
2382,8.51817,47.391784,8.516676,47.375819,4657,1779,-6,6,35,0,10,6,3,1,0,0,1,0,1
2383,8.532432,47.381174,8.531935,47.384918,4003,418,-7,4,4,0,20,0,5,0,0,0,4,0,1
2384,8.544185,47.412732,8.562301,47.424155,703,1863,19,8,15,0,16,0,1,0,0,0,0,0,1
2385,8.543447,47.375933,8.520482,47.37209,636,1781,-7,4,0,1,21,0,2,0,0,0,0,0,1
2386,8.545505,47.373675,8.536068,47.377502,670,828,11,8,15,0,16,1,8,0,0,0,0,0,1
2387,8.527298,47.370141,8.528796,47.383858,1005,1529,6,-2,2,1,9,6,0,0,0,0,1,0,1
2388,8.516676,47.375819,8.515252,47.381915,394,686,1,4,4,1,21,1,0,0,0,0,3,0,1
2389,8.518982,47.386741,8.527138,47.387531,395,620,-2,5,22,0,17,0,1,0,0,0,0,0,1
2390,8.488108,47.391366,8.523818,47.377148,857,3119,-16,3,6,1,18,2,2,0,0,0,0,0,1
2391,8.544935,47.366752,8.554397,47.369015,698,756,-21,7,22,1,2,4,0,0,0,0,1,0,1
2392,8.530437,47.37271,8.536068,47.377502,364,681,5,11,11,1,16,1,8,0,0,0,0,0,1
2393,8.544935,47.366752,8.536068,47.377502,827,1369,1,4,11,0,20,1,8,0,0,0,0,0,1
2394,8.526158,47.356387,8.531836,47.378548,925,2501,28,3,2,1,8,0,0,0,0,0,1,1,1
2395,8.523306,47.368939,8.52306,47.359872,156,1008,-6,1,11,0,6,0,0,0,0,0,2,0,1
2396,8.539016,47.405751,8.541251,47.378982,302,2981,47,4,6,0,10,0,3,0,0,0,2,0,1
2397,8.528796,47.383858,8.523818,47.377148,454,835,-4,5,30,0,6,2,2,0,0,0,0,0,1
2398,8.533647,47.39808,8.515558,47.371868,1060,3217,53,7,11,0,17,1,1,0,0,0,2,0,1
2399,8.523818,47.377148,8.535401,47.375864,731,884,0,9,19,0,10,1,1,0,0,0,1,0,1
2400,8.536068,47.377502,8.527298,47.370141,135,1052,-8,1,11,0,6,0,1,0,0,0,0,0,1
2401,8.528796,47.383858,8.541251,47.378982,1549,1083,1,12,9,0,12,0,3,0,0,0,2,0,1
2402,8.535401,47.375864,8.52174,47.365272,710,1564,-2,7,15,0,18,0,1,0,0,0,0,0,1
2403,8.536068,47.377502,8.531334,47.371359,358,771,-5,4,9,1,6,0,2,0,0,0,2,0,1
2404,8.535718,47.359675,8.552717,47.359978,364,1281,-9,2,32,0,16,1,2,1,0,0,1,0,1
2405,8.520371,47.358664,8.530615,47.36479,1322,1029,9,4,20,0,12,3,6,0,0,0,4,0,1
2406,8.514841,47.370238,8.525782,47.365194,515,997,9,2,19,0,7,0,1,0,0,0,2,0,1
2407,8.541239,47.375991,8.528647,47.382083,850,1165,8,1,13,0,16,1,2,0,0,0,1,0,1
2408,8.512381,47.393409,8.493822,47.398555,313,1510,2,2,7,0,19,0,1,0,0,0,3,0,1
2409,8.525602,47.374241,8.496511,47.375247,1068,2193,-2,8,7,1,17,0,1,0,0,0,0,0,1
2410,8.524762,47.385718,8.531836,47.378548,411,959,4,6,2,0,21,0,0,0,0,0,1,1,1
2411,8.514138,47.374206,8.528647,47.382083,403,1400,13,-2,2,1,9,1,2,0,0,0,1,0,1
2412,8.52714,47.372329,8.530615,47.36479,531,878,-3,6,17,0,16,3,6,0,0,0,4,0,1
2413,8.491061,47.392336,8.493822,47.398555,720,722,-5,5,20,0,16,0,1,0,0,0,3,0,1
2414,8.528647,47.382083,8.520449,47.388151,696,914,4,3,6,0,10,3,3,0,0,0,0,0,1
2415,8.536101,47.371083,8.539882,47.374785,463,501,-4,2,4,1,11,4,0,0,0,0,0,0,1
2416,8.534227,47.360004,8.544935,47.366752,515,1102,1,5,22,0,17,5,1,2,0,0,5,0,1
2417,8.528647,47.382083,8.516692,47.389777,638,1242,4,8,15,0,16,0,1,0,2,0,1,0,1
2418,8.537729,47.379719,8.528074,47.393309,895,1677,-20,3,9,0,22,0,1,0,0,0,1,0,1
2419,8.523548,47.371666,8.527298,47.370141,236,329,-3,5,22,0,7,0,0,0,0,0,0,0,1
2420,8.52689,47.3767,8.531836,47.378548,316,425,9,7,13,0,19,0,0,0,0,0,1,1,1
2421,8.530615,47.36479,8.525782,47.365194,493,367,-5,10,9,0,8,0,1,0,0,0,2,0,1
2422,8.488108,47.391366,8.486002,47.396401,755,582,0,9,24,0,19,0,0,0,0,0,1,0,1
2423,8.491061,47.392336,8.516692,47.389777,1857,1950,-9,1,4,1,7,0,1,0,2,0,1,0,1
2424,8.527138,47.387531,8.515633,47.379584,739,1237,-5,12,48,0,17,0,3,1,0,0,0,0,1
2425,8.549852,47.35594,8.544935,47.366752,657,1258,-1,14,13,0,15,5,1,2,0,0,5,0,1
2426,8.55033,47.407098,8.543768,47.411057,225,662,-2,5,30,0,6,1,2,0,1,0,4,0,1
2427,8.510788,47.362209,8.536068,47.377502,871,2553,24,12,35,0,15,1,8,0,0,0,0,0,1
2428,8.527138,47.387531,8.491061,47.392336,775,2768,14,5,19,1,7,0,0,0,0,0,1,0,1
2429,8.523306,47.368939,8.536068,47.377502,842,1353,8,3,22,0,12,1,8,0,0,0,0,0,1
2430,8.527138,47.387531,8.52689,47.3767,534,1204,-4,2,0,0,9,7,4,0,1,0,2,0,1
2431,8.544935,47.366752,8.543768,47.411057,4106,4927,-37,4,6,0,14,1,2,0,1,0,4,0,1
